0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
4,Precision,0.9980722891566265,0.625,0.7142857142857143,0.6785714285714286,0.6666666666666666,0.9473684210526315,0.4782608695652174
5,Recall,0.9951946179721288,0.7692307692307693,0.7142857142857143,1.0,0.47619047619047616,0.6666666666666666,0.7333333333333333
6,Specificity,0.9607843137254902,0.9972350230414746,0.9990808823529411,0.9958410351201479,0.9976873265494912,0.9995361781076066,0.9944649446494465
7,F1,0.9966313763233878,0.6896551724137931,0.7142857142857143,0.8085106382978724,0.5555555555555556,0.782608695652174,0.5789473684210527
8,TP,2071.0,10.0,5.0,19.0,10.0,18.0,11.0
9,FP,4.0,6.0,2.0,9.0,5.0,1.0,12.0
10,FN,10.0,3.0,2.0,0.0,11.0,9.0,4.0
11,TN,98.0,2164.0,2174.0,2155.0,2157.0,2155.0,2156.0
12,Micro F1,0.9935868071461291,0.9958772331653688,0.9981676591846084,0.9958772331653688,0.9926706367384334,0.9954191479615209,0.9926706367384334
13,Macro F1,0.9649823548283606,0.8437900026237746,0.8566832983193278,0.9032134112998971,0.775930202720041,0.8901469404186796,0.7876252553750365
14,Weighted F1,0.993673794836908,0.9960890538207192,0.9981676591846084,0.996267670617049,0.9920649345474177,0.9950250545313184,0.9934353747575043
15,Log-Loss,0.22150529909229158,0.14239751953219398,0.06328754226958555,0.14239861838344942,0.25314907022708383,0.15821739053895517,0.25315163421334647
16,ROC AUC,0.9779894658488095,0.8832328961361219,0.8566832983193278,0.9979205175600739,0.7369389013699837,0.8331014223871366,0.8638991389913899
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9880066915454897,0.9221366315865611,0.8564396222624071,0.8870038747512828,0.7990588235294118,0.8561958874458875,0.7835976347265152
2,Accuracy,0.9962616822429906,0.997196261682243,0.9976635514018691,0.994392523364486,0.9953271028037384,0.994392523364486,0.9929906542056075
3,Error Rate,0.0037383177570093906,0.002803738317757043,0.002336448598130869,0.005607476635513975,0.004672897196261627,0.005607476635513975,0.007009345794392496
4,Precision,0.9990200881920627,0.7333333333333333,0.625,0.6363636363636364,0.6923076923076923,0.8333333333333334,0.47058823529411764
5,Recall,0.9970660146699266,0.8461538461538461,0.7142857142857143,0.7777777777777778,0.6,0.7142857142857143,0.5714285714285714
6,Specificity,0.9789473684210527,0.998119417019276,0.9985935302390999,0.9962299717247879,0.9981176470588236,0.9981060606060606,0.995766698024459
7,F1,0.9980420949583946,0.7857142857142856,0.6666666666666666,0.7000000000000001,0.6428571428571429,0.7692307692307692,0.5161290322580646
8,TP,2039.0,11.0,5.0,14.0,9.0,20.0,8.0
9,FP,2.0,4.0,3.0,8.0,4.0,4.0,9.0
