0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
8,TP,2109.0,18.0,8.0,21.0,12.0,19.0,13.0
9,FP,10.0,2.0,0.0,3.0,0.0,3.0,0.0
10,FN,3.0,0.0,0.0,5.0,0.0,5.0,5.0
11,TN,96.0,2198.0,2210.0,2189.0,2206.0,2191.0,2200.0
12,Micro F1,0.9941388638412985,0.9990982867448152,1.0,0.9963931469792606,1.0,0.9963931469792606,0.9977457168620378
13,Macro F1,0.9667564030875477,0.9734568344462795,1.0,0.9190880072959416,1.0,0.9121323165296623,0.9187873018197795
14,Weighted F1,0.9940436441566108,0.9991218110129791,1.0,0.9963218322747557,1.0,0.9963155587375943,0.9975651992236239
15,Log-Loss,0.20244007624352706,0.031144793500759226,9.992007221626415e-16,0.12457737148402986,9.992007221626415e-16,0.12457737148402988,0.07786018123289253
16,ROC AUC,0.952119961406518,0.9995454545454546,1.0,0.9031618472768108,1.0,0.8951496505621391,0.8611111111111112
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.8976811430931861,0.7997795414462081,1.0,0.9304942630185349,0.9442241801272637,0.764040398768203,0.856701745541622
2,Accuracy,0.9877622377622378,0.9960664335664335,1.0,0.9960664335664335,0.9986888111888111,0.9916958041958042,0.9965034965034965
3,Error Rate,0.012237762237762184,0.00393356643356646,0.0,0.00393356643356646,0.001311188811188857,0.008304195804195835,0.0034965034965035446
4,Precision,0.9885688157293095,0.9230769230769231,1.0,0.76,0.9411764705882353,0.8571428571428571,0.8823529411764706
5,Recall,0.9986143187066975,0.6,1.0,0.8636363636363636,0.8888888888888888,0.5294117647058824,0.7142857142857143
6,Specificity,0.7967479674796748,0.9995590828924162,1.0,0.9973521624007061,0.9995594713656387,0.9986690328305236,0.9991177767975298
7,F1,0.9935661764705882,0.7272727272727274,1.0,0.8085106382978724,0.9142857142857143,0.6545454545454545,0.7894736842105262
8,TP,2162.0,12.0,8.0,19.0,16.0,18.0,15.0
9,FP,25.0,1.0,0.0,6.0,1.0,3.0,2.0
10,FN,3.0,8.0,0.0,3.0,2.0,16.0,6.0
11,TN,98.0,2267.0,2280.0,2260.0,2269.0,2251.0,2265.0
12,Micro F1,0.9877622377622378,0.9960664335664335,1.0,0.9960664335664335,0.9986888111888111,0.9916958041958042,0.9965034965034965
13,Macro F1,0.934283088235294,0.8626458287475238,1.0,0.903261722328446,0.9568125334256142,0.8251714222517141,0.8938553965345271
14,Weighted F1,0.9871922080676676,0.9956522676091243,1.0,0.9961906701276625,0.998670224292334,0.9907263384702005,0.9963210109924406
15,Log-Loss,0.4226860703641854,0.1358609209578796,9.992007221626415e-16,0.1358626683298862,0.04528720663556142,0.2868178104438793,0.12076565137856124
16,ROC AUC,0.897681143093186,0.7997795414462081,1.0,0.9304942630185349,0.9442241801272637,0.7640403987682028,0.8567017455416222
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9368321460373998,0.8233165552300103,0.9444444444444444,0.9991471215351813,0.9208395936581975,0.8548387096774194,0.9778340663215128
2,Accuracy,0.9923922231614539,0.9970414201183432,0.9995773457311918,0.9983093829247676,0.9983093829247676,0.996196111580727,0.9987320371935756
3,Error Rate,0.0076077768385460764,0.00295857988165682,0.0004226542688081647,0.0016906170752324368,0.0016906170752324368,0.0038038884192730382,0.001267962806424383
4,Precision,0.9933569530558016,0.9166666666666666,1.0,0.84,0.9411764705882353,1.0,0.9166666666666666
5,Recall,0.9986642920747997,0.6470588235294118,0.8888888888888888,1.0,0.8421052631578947,0.7096774193548387,0.9565217391304348
6,Specificity,0.875,0.9995742869306088,1.0,0.9982942430703625,0.9995739241585002,1.0,0.9991463935125907
7,F1,0.9960035523978685,0.7586206896551724,0.9411764705882353,0.9130434782608696,0.8888888888888888,0.8301886792452831,0.9361702127659574
8,TP,2243.0,11.0,8.0,21.0,16.0,22.0,22.0
9,FP,15.0,1.0,0.0,4.0,1.0,0.0,2.0
10,FN,3.0,6.0,1.0,0.0,3.0,9.0,1.0
11,TN,105.0,2348.0,2357.0,2341.0,2346.0,2335.0,2341.0
12,Micro F1,0.9923922231614539,0.9970414201183432,0.9995773457311918,0.9983093829247676,0.9983093829247676,0.996196111580727,0.9987320371935756
13,Macro F1,0.9585280919884079,0.8785661390015178,0.9704821907554113,0.9560949358867301,0.9440185500662502,0.9141325956602564,0.9677649356252411
14,Weighted F1,0.9922021532016426,0.9967879428373917,0.9995649595434628,0.9983821664541436,0.9982627813514984,0.9958767982892077,0.9987453908380639
15,Log-Loss,0.2627683723879322,0.10218606693229389,0.01459796128271895,0.05839319694394162,0.05839218308414002,0.1313816515444626,0.04379455975468926
16,ROC AUC,0.9368321460373998,0.8233165552300102,0.9444444444444444,0.9991471215351813,0.9208395936581975,0.8548387096774194,0.9778340663215127
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9698210658762211,0.966209419295839,0.9285714285714286,0.8804938756795703,0.9705882352941176,0.9588516306844281,0.8747712717291858
2,Accuracy,0.9963669391462306,0.9986376021798365,0.9995458673932789,0.9968210717529519,0.9995458673932789,0.9968210717529519,0.9977293369663942
3,Error Rate,0.0036330608537693543,0.0013623978201634523,0.0004541326067211138,0.0031789282470481295,0.0004541326067211138,0.0031789282470481295,0.002270663033605791
4,Precision,0.9971496437054632,0.875,1.0,0.8888888888888888,1.0,0.8214285714285714,0.9230769230769231
5,Recall,0.9990480723465016,0.9333333333333333,0.8571428571428571,0.7619047619047619,0.9411764705882353,0.92,0.75
6,Specificity,0.9405940594059405,0.9990855052583447,1.0,0.9990829894543787,1.0,0.9977032613688562,0.9995425434583715
7,F1,0.9980979553019496,0.9032258064516129,0.923076923076923,0.8205128205128205,0.9696969696969697,0.8679245283018867,0.8275862068965517
8,TP,2099.0,14.0,6.0,16.0,16.0,23.0,12.0
9,FP,6.0,2.0,0.0,2.0,0.0,5.0,1.0
10,FN,2.0,1.0,1.0,5.0,1.0,2.0,4.0
11,TN,95.0,2185.0,2195.0,2179.0,2185.0,2172.0,2185.0
12,Micro F1,0.9963669391462306,0.9986376021798365,0.9995458673932789,0.9968210717529519,0.9995458673932789,0.9968210717529519,0.9977293369663942
13,Macro F1,0.9788469574489544,0.9512698892765725,0.9614245922603928,0.9094545774958146,0.9847340945487822,0.9331578513722718,0.9132216748768474
14,Weighted F1,0.9963319691228827,0.9986594205644074,0.9995284524663111,0.9966998976971166,0.9995390385445723,0.9969099454901049,0.9976126673914892
15,Log-Loss,0.12548365519703394,0.04705627991807204,0.015685184557181146,0.10979701814679262,0.015685184557181143,0.10979810751658853,0.07842628590916702
16,ROC AUC,0.969821065876221,0.966209419295839,0.9285714285714286,0.8804938756795703,0.9705882352941176,0.9588516306844281,0.8747712717291857
